荒ぶる重力,,,,,
10,,,,,
16,,,,,
-240,-60,0,0,8,0
-210,-60,0,0,8,0
-180,-60,0,0,8,0
-150,-60,0,0,8,0
-120,-60,0,0,8,0
-90,-60,0,0,8,0
-60,-60,0,0,8,0
-30,-60,0,0,8,0
0,-60,0,0,8,0
30,-60,0,0,8,0
60,-60,0,0,8,0
90,-60,0,0,8,0
120,-60,0,0,8,0
150,-60,0,0,8,0
180,-60,0,0,8,0
210,-60,0,0,8,0
0,,,,,
540,0,1,1.5708,"(480, 120)",
FALSE,FALSE,FALSE,2,,
16,,,,,
-240,-60,0,0,8,0
-210,-60,0,0,8,0
-180,-60,0,0,8,0
-150,-60,0,0,8,0
-120,-60,0,0,8,0
-90,-60,0,0,8,0
-60,-60,0,0,8,0
-30,-60,0,0,8,0
0,-60,0,0,8,0
30,-60,0,0,8,0
60,-60,0,0,8,0
90,-60,0,0,8,0
120,-60,0,0,8,0
150,-60,0,0,8,0
180,-60,0,0,8,0
210,-60,0,0,8,0
0,,,,,
0,0,1,0,"(960, 480)",
FALSE,FALSE,FALSE,0,,
0,,,,,
0,,,,,
0,0,1,0,"(960, 480)",
FALSE,FALSE,FALSE,0,,
0,,,,,
0,,,,,
0,0,1,0,"(960, 480)",
FALSE,FALSE,FALSE,0,,
0,,,,,
0,,,,,
0,0,1,0,"(960, 480)",
FALSE,FALSE,FALSE,0,,
0,,,,,
0,,,,,
0,0,1,0,"(960, 480)",
FALSE,FALSE,FALSE,0,,
0,,,,,
64,,,,,
-450,-210,0,1,,
-450,-150,0,1,,
-450,-90,0,1,,
-450,60,0,1,,
-450,120,0,1,,
-450,180,0,1,,
-390,-210,0,1,,
-390,-150,0,1,,
-390,-90,0,1,,
-390,60,0,1,,
-390,120,0,1,,
-390,180,0,1,,
-330,-210,0,1,,
-330,-150,0,1,,
-330,120,0,1,,
-330,180,0,1,,
-270,-210,0,1,,
-270,-150,0,1,,
-270,120,0,1,,
-270,180,0,1,,
-210,-210,0,1,,
-210,-150,0,1,,
-210,120,0,1,,
-210,180,0,1,,
-150,-210,0,1,,
-150,-150,0,1,,
-150,120,0,1,,
-150,180,0,1,,
-90,-210,0,1,,
-90,-150,0,1,,
-90,120,0,1,,
-90,180,0,1,,
60,-210,0,1,,
60,-150,0,1,,
60,120,0,1,,
60,180,0,1,,
120,-210,0,1,,
120,-150,0,1,,
120,120,0,1,,
120,180,0,1,,
180,-210,0,1,,
180,-150,0,1,,
180,120,0,1,,
180,180,0,1,,
240,-210,0,1,,
240,-150,0,1,,
240,120,0,1,,
240,180,0,1,,
300,-210,0,1,,
300,-150,0,1,,
300,120,0,1,,
300,180,0,1,,
360,-210,0,1,,
360,-150,0,1,,
360,-90,0,1,,
360,60,0,1,,
360,120,0,1,,
360,180,0,1,,
420,-210,0,1,,
420,-150,0,1,,
420,-90,0,1,,
420,60,0,1,,
420,120,0,1,,
420,180,0,1,,
0,0,1,0,"(150, 150)",
FALSE,FALSE,TRUE,2,,
0,,,,,
5,,,,,
-75,-75,0,0,,
-75,45,0,0,,
-15,-15,0,0,,
45,-75,0,0,,
45,45,0,0,,
