突き抜ける壁,,,,,
10,,,,,
-60,-120,0,0,8,0
-60,-90,0,0,8,0
-60,-60,0,0,8,0
-60,-30,0,0,8,0
-60,0,0,0,8,0
-60,30,0,0,8,0
-60,60,0,0,8,0
-60,90,0,0,8,0
30,-120,0,0,8,0
30,-90,0,0,8,0
30,-60,0,0,8,0
30,-30,0,0,8,0
30,0,0,0,8,0
30,30,0,0,8,0
30,60,0,0,8,0
30,90,0,0,8,0
0,,,,,
-120,300,1,0,"(120, 240)",
TRUE,FALSE,FALSE,0,,
16,,,,,
-30,-120,0,0,8,0
-30,-90,0,0,8,0
-30,-60,0,0,8,0
-30,-30,0,0,8,0
-30,0,0,0,8,0
-30,30,0,0,8,0
-30,60,0,0,8,0
-30,90,0,0,8,0
0,-120,0,0,8,0
0,-90,0,0,8,0
0,-60,0,0,8,0
0,-30,0,0,8,0
0,0,0,0,8,0
0,30,0,0,8,0
0,60,0,0,8,0
0,90,0,0,8,0
0,,,,,
0,0,1,0,"(240, 120)",
TRUE,FALSE,FALSE,0,,
16,,,,,
-120,-60,0,0,8,0
-120,30,0,0,8,0
-90,-60,0,0,8,0
-90,30,0,0,8,0
-60,-60,0,0,8,0
-60,30,0,0,8,0
-30,-60,0,0,8,0
-30,30,0,0,8,0
0,-60,0,0,8,0
0,30,0,0,8,0
30,-60,0,0,8,0
30,30,0,0,8,0
60,-60,0,0,8,0
60,30,0,0,8,0
90,-60,0,0,8,0
90,30,0,0,8,0
0,,,,,
0,0,1,0,"(30, 30)",
FALSE,FALSE,FALSE,1,,
0,,,,,
0,,,,,
0,0,1,0,"(30, 30)",
FALSE,FALSE,FALSE,1,,
0,,,,,
0,,,,,
0,0,1,0,"(30, 30)",
FALSE,FALSE,FALSE,1,,
0,,,,,
0,,,,,
0,0,1,0,"(30, 30)",
FALSE,FALSE,FALSE,1,,
0,,,,,
0,,,,,
0,0,1,0,"(30, 30)",
FALSE,FALSE,FALSE,1,,
0,,,,,
0,,,,,
0,0,1,0,"(30, 30)",
FALSE,FALSE,FALSE,1,,
0,,,,,
0,,,,,
